"59","16274","100","02102019"
"59","18130","100","02102019"
"59","15871","100","02102019"
"59","16466","100","02102019"
"59","18116","100","02102019"
"59","15478","100","02102019"
"59","4431","100","02102019"
"59","15913","100","02102019"
"59","16025","100","02102019"
"60","16674","100","06102019"
"61","7955","100","06102019"
"61","16078","100","06102019"
"61","18275","100","06102019"
"61","16382","100","06102019"
"61","3677","100","06102019"
"61","15979","100","06102019"
"61","15907","100","06102019"
"61","16134","100","06102019"
"61","15889","100","06102019"
"61","16030","100","06102019"
"61","15969","100","06102019"
"62","4172","100","09102019"
"62","16448","100","09102019"
"62","5740","100","09102019"
"62","16479","100","09102019"
"62","4813","100","09102019"
"62","18316","100","09102019"
"62","16113","100","09102019"
"62","18092","100","09102019"
"62","16493","100","09102019"
"62","16134","100","09102019"
"62","16179","100","09102019"
"63","16272","100","02102019"
"63","4268","100","02102019"
"63","15933","100","02102019"
"63","15882","100","02102019"
"63","15962","100","02102019"
"63","16159","100","02102019"
"63","15935","100","02102019"
"63","16021","100","02102019"
"63","16201","100","02102019"
"63","16542","100","02102019"
"63","15928","100","02102019"
"64","16352","100","14102019"
"64","16387","100","14102019"
"64","16278","100","14102019"
"64","16444","100","14102019"
"64","16329","100","14102019"
"65","15863","100","16102019"
"66","3411","100","19102019"
"66","4425","100","19102019"
"66","4501","100","19102019"
"66","7955","100","19102019"
"66","3408","100","19102019"
"66","3501","100","19102019"
"66","3575","100","19102019"
"66","3425","100","19102019"
"66","5090","100","19102019"
"66","16113","100","19102019"
"66","8034","100","19102019"
"67","8034","100","23102019"
"67","15460","100","23102019"
"67","16198","100","23102019"
"67","16190","100","23102019"
"67","4425","100","23102019"
"67","7955","100","23102019"
"67","16268","100","23102019"
"67","15880","100","23102019"
"67","15956","100","23102019"
"67","16243","100","23102019"
"67","16030","100","23102019"
"68","16025","100","23102019"
"68","16361","100","23102019"
"68","4080","100","23102019"
"68","4425","100","23102019"
"68","16257","100","23102019"
"68","16624","100","23102019"
"68","3425","100","23102019"
"68","16268","100","23102019"
"68","16228","100","23102019"
"68","16259","100","23102019"
"68","13017","100","23102019"
"69","4248","100","23102019"
"69","16216","100","23102019"
"69","16313","100","23102019"
"69","4113","100","23102019"
"69","16308","100","23102019"
"69","16420","100","23102019"
"69","15935","100","23102019"
"69","12669","100","23102019"
"69","15907","100","23102019"
"69","16338","100","23102019"
"69","16447","100","23102019"
"70","16613","100","23102019"
"70","16688","100","23102019"
"70","16657","100","23102019"
"70","4268","100","23102019"
"70","4348","100","23102019"
"70","16602","100","23102019"
"70","16682","100","23102019"
"70","16606","100","23102019"
"70","15937","100","23102019"
"70","16555","100","23102019"
"70","16575","100","23102019"
"71","16624","100","23102019"
"71","15913","100","23102019"
"72","17937","100","23102019"
"72","16871","100","23102019"
"72","17542","100","23102019"
"72","17447","100","23102019"
"72","17088","100","23102019"
"72","17952","100","23102019"
"72","17131","100","23102019"
"72","17100","100","23102019"
"72","17974","100","23102019"
"72","17517","100","23102019"
"72","16814","100","23102019"
"73","8936","100","24102019"
"73","12799","100","24102019"
"74","16239","100","23102019"
"75","16569","100","24102019"
"75","16179","100","24102019"
"75","18236","100","24102019"
"75","16646","100","24102019"
"75","16661","100","24102019"
"75","16180","100","24102019"
"75","4425","100","24102019"
"75","18316","100","24102019"
"75","15859","100","24102019"
"75","13017","100","24102019"
"76","16255","100","24102019"
"76","16245","100","24102019"
"76","16437","100","24102019"
"76","16217","100","24102019"
"76","16246","100","24102019"
"76","16317","100","24102019"
"76","16489","100","24102019"
"76","16370","100","24102019"
"76","16233","100","24102019"
"76","16210","100","24102019"
"76","16281","100","24102019"
"77","18091","100","24102019"
"78","16497","100","25102019"
"78","17620","100","25102019"
"78","18148","100","25102019"
"78","17777","100","25102019"
"78","3425","100","25102019"
"78","15871","100","25102019"
"78","15835","100","25102019"
"78","18391","100","25102019"
"78","4425","100","25102019"
"78","16212","100","25102019"
"78","17322","100","25102019"
"79","15831","100","26102019"
"79","15843","100","26102019"
"80","4188","100","26102019"
"80","15919","100","26102019"
"80","2388","100","26102019"
"80","16051","100","26102019"
"80","3677","100","26102019"
"80","15926","100","26102019"
"80","15776","100","26102019"
"80","18151","100","26102019"
"80","16318","100","26102019"
"80","4172","100","26102019"
"80","3623","100","26102019"
"80","16329","100","26102019"
"81","15859","100","27102019"
"81","15863","100","27102019"
"81","18091","100","27102019"
"81","17924","100","27102019"
"82","13017","100","29102019"
"83","18181","100","19082019"
"83","18225","100","19082019"
"83","18251","100","19082019"
"83","18104","100","19082019"
"83","18174","100","19082019"
"83","18204","100","19082019"
"83","18296","100","19082019"
"83","18193","100","19082019"
"83","18235","100","19082019"
"83","18324","100","19082019"
"83","18123","100","19082019"
"83","18182","100","19082019"
"83","18230","100","19082019"
"83","18252","100","19082019"
"83","18278","100","19082019"
"83","18310","100","19082019"
"83","18105","100","19082019"
"83","18205","100","19082019"
"83","18273","100","19082019"
"83","18236","100","19082019"
"83","18263","100","19082019"
"83","18285","100","19082019"
"83","18329","100","19082019"
"83","18189","100","19082019"
"83","18231","100","19082019"
"83","18254","100","19082019"
"83","18208","100","19082019"
"83","18249","100","19082019"
"83","18275","100","19082019"
"83","18200","100","19082019"
"83","18291","100","19082019"
"83","18331","100","19082019"
"83","18232","100","19082019"
"83","18113","100","19082019"
"83","18201","100","19082019"
"83","18264","100","19082019"
"83","18332","100","19082019"
"83","18139","100","19082019"
"83","18191","100","19082019"
"83","18233","100","19082019"
"83","18114","100","19082019"
"83","18180","100","19082019"
"83","18250","100","19082019"
"83","18277","100","19082019"
"83","18101","100","19082019"
"83","18169","100","19082019"
"83","18272","100","19082019"
"83","18294","100","19082019"
"83","18333","100","19082019"
"83","18192","100","19082019"
"83","18260","100","19082019"
"83","18323","100","19082019"
"84","10526","100","03112019"
"84","4311","100","03112019"
"84","16570","100","03112019"
"84","4326","100","03112019"
"84","15928","100","03112019"
"84","16160","100","03112019"
"84","16379","100","03112019"
"84","18308","100","03112019"
"84","4265","100","03112019"
"84","15867","100","03112019"
"84","18241","100","03112019"
"85","15507","100","04112019"
"85","16061","100","04112019"
"85","16553","100","04112019"
"86","16359","100","06112019"
"86","4513","100","06112019"
"86","8926","100","06112019"
"86","4412","100","06112019"
"86","4248","100","06112019"
"86","15899","100","06112019"
"86","4274","100","06112019"
"86","15969","100","06112019"
"86","4283","100","06112019"
"86","4425","100","06112019"
"86","4380","100","06112019"
"87","16268","100","07112019"
"87","16430","100","07112019"
"87","16257","100","07112019"
"87","4256","100","07112019"
"88","3534","100","08112019"
"88","4505","100","08112019"
"88","15874","100","08112019"
"88","4268","100","08112019"
"88","4256","100","08112019"
"88","16309","100","08112019"
"88","4539","100","08112019"
"88","4074","100","08112019"
"88","12917","100","08112019"
"88","16113","100","08112019"
"88","4499","100","08112019"
"89","15871","100","17112019"
"90","16379","100","19112019"
"91","18277","100","21112019"
"91","16025","100","21112019"
"91","18197","100","21112019"
"91","18178","100","21112019"
"91","14530","100","21112019"
"91","18236","100","21112019"
"91","18254","100","21112019"
"91","18214","100","21112019"
"91","18316","100","21112019"
"91","18219","100","21112019"
"91","13017","100","21112019"
"92","3677","100","25102019"
"93","16646","100","25112019"
"93","16552","100","25112019"
"94","15860","100","20082019"
"94","15864","100","20082019"
"95","4539","100","27112019"
"96","16226","100","27112019"
"96","16434","100","27112019"
"96","12103","100","27112019"
"96","18245","100","27112019"
"96","16448","100","27112019"
